XSharp.RT.DLL,ATan,Numeric,,
XSharp.RT.DLL,Atan2,Numeric,,
XSharp.Core.DLL,AtC,String,,
XSharp.VFP.DLL,AtC,String,,
XSharp.Core.DLL,AtC2,String,,
XSharp.VFP.DLL,AtCC,String,,
XSharp.Core.DLL,ATCLine,String,,
XSharp.Core.DLL,ATCLine2,String,,
XSharp.Core.DLL,ATLine,String,,
XSharp.Core.DLL,ATLine2,String,,
XSharp.RT.DLL,ATrueDel,Array,,
XSharp.VFP.DLL,AUsed,Dbf,Array,Programming
XSharp.RDD.DLL,AX_AXSLocking,ADS,Locking,
XSharp.RDD.DLL,AX_BLOB2File,ADS,,
XSharp.RDD.DLL,AX_File2BLOB,ADS,,
XSharp.RDD.DLL,AX_GetAceIndexHandle,ADS,,
XSharp.RDD.DLL,AX_GetAceStmtHandle,ADS,,
XSharp.RDD.DLL,AX_GetAceTableHandle,ADS,,
XSharp.RDD.DLL,AX_IsServerLoaded,ADS,,
XSharp.RDD.DLL,AX_PercentIndexed,ADS,,
XSharp.RDD.DLL,AX_RightsCheck,ADS,,
XSharp.RDD.DLL,AX_SetCollation,ADS,,
XSharp.RDD.DLL,AX_SetConnectionHandle,ADS,,
XSharp.RDD.DLL,AX_SetExactKeyPos,ADS,,
XSharp.RDD.DLL,AX_SetPassword,ADS,,
XSharp.RDD.DLL,AX_SetServerType,ADS,,
XSharp.RDD.DLL,AX_SetSQLTablePasswords,ADS,,
XSharp.RDD.DLL,AX_Transaction,ADS,,
XSharp.RDD.DLL,AX_UsingClientServer,ADS,,
VOInternetClasses.DLL,B64Decode,Internet,,
VOInternetClasses.DLL,B64DecodeString,Internet,,
XSharp.Core.DLL,B64EncFile,Encryption,,
VOInternetClasses.DLL,B64Encode,Internet,,
VOInternetClasses.DLL,B64EncodeStream,Internet,,
VOInternetClasses.DLL,B64EncodeString,Internet,,
XSharp.Core.DLL,B64EncString,Encryption,,
XSharp.VFP.DLL,BagCount,Dbf,,
XSharp.RT.DLL,Between,Programming,,
XSharp.RT.DLL,Bin2Date,Conversion,Date,
XSharp.Core.DLL,Bin2DW,Conversion,,
XSharp.RT.DLL,Bin2F,Conversion,,
XSharp.Core.DLL,Bin2I,Conversion,,
XSharp.Core.DLL,Bin2L,Conversion,,
XSharp.Core.DLL,Bin2Logic,Conversion,,
XSharp.RT.DLL,Bin2Logic,Conversion,,
XSharp.Core.DLL,Bin2Ptr,Conversion,,
XSharp.Core.DLL,Bin2Real4,Conversion,,
XSharp.Core.DLL,Bin2Real8,Conversion,,
XSharp.Core.DLL,Bin2W,Conversion,,
XSharp.VFP.DLL,BinToc,Conversion,,
XSharp.VFP.DLL,BitAnd,Binary,,
XSharp.VFP.DLL,BitClear,Binary,,
XSharp.VFP.DLL,BitLShift,Binary,,
XSharp.VFP.DLL,BitNot,Binary,,
XSharp.VFP.DLL,BitOr,Binary,,
XSharp.VFP.DLL,BitRShift,Binary,,
XSharp.VFP.DLL,BitSet,Binary,,
XSharp.VFP.DLL,BitTest,Binary,,
XSharp.VFP.DLL,BitXor,Binary,,
XSharp.RT.DLL,BLOBDirectExport,Blob,,
XSharp.RT.DLL,BLOBDirectGet,Blob,,
XSharp.RT.DLL,BLOBDirectImport,Blob,,
XSharp.RT.DLL,BLOBDirectPut,Blob,,
XSharp.RT.DLL,BLOBExport,Blob,,
XSharp.RT.DLL,BLOBGet,Blob,,
XSharp.RT.DLL,BLOBImport,Blob,,
XSharp.RT.DLL,BLOBRootGet,Blob,,
XSharp.RT.DLL,BLOBRootLock,Blob,Locking,
XSharp.RT.DLL,BLOBRootPut,Blob,,
XSharp.RT.DLL,BLOBRootUnlock,Blob,Locking,
XSharp.RT.DLL,Bof,Dbf,,
XSharp.Core.DLL,Buffer,String,,
XSharp.Core.DLL,C2Hex,Conversion,String,
XSharp.RT.DLL,CanBreak,Programming,,
XSharp.VFP.DLL,Candidate,Index,,
VOGUIClasses.DLL,CAPaintIsLoaded,GUI,,
VOGUIClasses.DLL,CAPaintLastError,GUI,,
VOGUIClasses.DLL,CAPaintLastErrorMsg,GUI,,
VOGUIClasses.DLL,CAPaintShowErrors,GUI,,
XSharp.VFP.DLL,CapsLock,Programming,,
XSharp.RT.DLL,CDoW,Date,Conversion,String
XSharp.VFP.DLL,Cdx,Index,,
XSharp.RT.DLL,Ceil,Numeric,,
XSharp.VFP.DLL,Ceiling,Numeric,,
XSharp.Core.DLL,CharEven,String,,
XSharp.Core.DLL,CharMix,String,,
XSharp.Core.DLL,CharOdd,String,,
XSharp.Core.DLL,CharPos,String,,
VOInternetClasses.DLL,CharSetFromContentType,Internet,,
VOInternetClasses.DLL,CheckHostIP,Internet,,
XSharp.RT.DLL,CheckInstanceOf,Programming,Metadata,
XSharp.Core.DLL,Chr,String,Conversion,
XSharp.Core.DLL,ChrA,Conversion,,
XSharp.VFP.DLL,ChrTran,String,,
XSharp.VFP.DLL,ChrTranC,String,,
XSharp.Core.DLL,ChrW,String,Conversion,
XSharp.RT.DLL,ClassCount,Programming,Metadata,
XSharp.XPP.DLL,ClassCreate,Programming,Metadata,
XSharp.XPP.DLL,ClassDestroy,Programming,Metadata,
XSharp.RT.DLL,ClassList,Programming,Metadata,
XSharp.RT.DLL,ClassName,Programming,Metadata,
XSharp.XPP.DLL,ClassObject,Programming,Metadata,
XSharp.RT.DLL,ClassTree,Programming,Metadata,
XSharp.RT.DLL,ClassTreeClass,Programming,Metadata,
VOGUIClasses.DLL,CloseThemeData,GUI,,
XSharp.RT.DLL,cls,Terminal,,
XSharp.RT.DLL,CMonth,Date,Conversion,String
XSharp.RT.DLL,CMYK,GDI,,
XSharp.RT.DLL,Col,Terminal,,
XSharp.VFP.DLL,CompObj,Programming,,
XSharp.RT.DLL,ConcatAtom,Symbol,,
XSharp.RT.DLL,ConcatAtom3,Symbol,,
XSharp.RT.DLL,ConcatAtom4,Symbol,,
XSharp.RT.DLL,ConcatAtom5,Symbol,,
XSharp.RT.DLL,ConDate,Date,Conversion,
XSharp.Core.DLL,ConDateTime,DateTime,,
XSharp.Core.DLL,ConTime,Time,,
VOInternetClasses.DLL,ConvertFromCodePageToCodePage,Internet,,
XSharp.RT.DLL,Cos,Numeric,,
XSharp.RT.DLL,Cot,Numeric,,
XSharp.RT.DLL,CParamCount,Programming,,
XSharp.VFP.DLL,CpConvert,International,,
XSharp.VFP.DLL,CpDbf,International,,
XSharp.RT.DLL,CreateInstance,Programming,Metadata,
XSharp.VFP.DLL,CreateObject,Programming,Metadata,
XSharp.VFP.DLL,CreateObjectEx,Programming,Metadata,
XSharp.VFP.DLL,CreateOffline,Cursor,,
XSharp.VO.DLL,Crypt,String,,
XSharp.VO.DLL,CryptA,String,,
XSharp.VO.DLL,CryptRaw,String,,
XSharp.RT.DLL,CSend,Programming,Metadata,
XSharp.VFP.DLL,CToBin,Conversion,Numeric,
XSharp.RT.DLL,CToD,Date,Conversion,
XSharp.RT.DLL,CToDAnsi,Date,Conversion,
XSharp.Core.DLL,CToDt,DateTime,Conversion,
XSharp.Core.DLL,CToDtAnsi,DateTime,Conversion,
XSharp.Core.DLL,CTOL,String,Conversion,
XSharp.VFP.DLL,CToT,String,Conversion,
XSharp.Core.DLL,CurDir,Disk,,
XSharp.Core.DLL,CurDrive,Disk,,
XSharp.VFP.DLL,CursorGetProp,Cursor,,
XSharp.VFP.DLL,CursorSetProp,Cursor,,
XSharp.VFP.DLL,CursorToXML,Cursor,,
XSharp.VFP.DLL,CurVal,Dbf,,
XSharp.RT.DLL,Date,Date,,
XSharp.RT.DLL,Date2Bin,Date,Conversion,
XSharp.Core.DLL,DateTime,DateTime,,
XSharp.RT.DLL,Day,Date,,
XSharp.Core.DLL,Days,Date,,
XSharp.VFP.DLL,DbAlias,Dbf,,
XSharp.RT.DLL,DbApp,Dbf,,
XSharp.RT.DLL,DbAppDelim,Dbf,,
XSharp.VFP.DLL,DbAppDelimFox,Dbf,,
XSharp.RT.DLL,DbAppend,Dbf,,
XSharp.VFP.DLL,DbAppendFromArray,Dbf,,
XSharp.VFP.DLL,DbAppFox,Dbf,,
XSharp.RT.DLL,DbAppSdf,Dbf,,
XSharp.RT.DLL,DbAutoLock,Dbf,Locking,
XSharp.RT.DLL,DbAutoUnLock,Dbf,Locking,
XSharp.RT.DLL,DbBlobInfo,Dbf,Blob,
XSharp.RT.DLL,DbBuffRefresh,Dbf,,
XSharp.VFP.DLL,Dbc,DBC,,
XSharp.XPP.DLL,DbCargo,Dbf,,
XSharp.RT.DLL,DbClearFilter,Dbf,,
XSharp.RT.DLL,DbClearIndex,Dbf,,
XSharp.RT.DLL,DBClearOrderCondition,Dbf,,
XSharp.RT.DLL,DbClearRelation,Dbf,,
XSharp.RT.DLL,DbClearScope,Dbf,,
XSharp.RT.DLL,DbCloseAll,Dbf,,
XSharp.RT.DLL,DbCloseArea,Dbf,,
